Label	Id	FunctionName	obs_n	perm_mean_n	enrich(log2)	p_enrich	within_fdr_enrich	within_BHfdr_enrich	all_fdr_enrich	all_BHfdr_enrich	p_deplete	within_fdr_deplete	within_BHfdr_deplete	all_fdr_deplete	all_BHfdr_deplete	Genes
'0.5%'	hsa05161	['Hepatitis B']	7	6.49498000	0.10802984	0.47856521	0.80184354	1.00000000	0.40876832	1.00000000	0.68244318	1.00000000	0.99997000	0.40276852	0.99997000	['AKT2', 'CHUK', 'NFATC3', 'NFKB1', 'RELA', 'SRC', 'TAB2']
'0.05%'	hsa05205	['Proteoglycans in cancer']	2	1.61288000	0.31036090	0.48264517	1.00000000	1.00000000	0.40876832	1.00000000	0.78181218	0.89958607	0.99980000	0.41982046	0.99997000	['PPP1CC', 'WNT1']
'0.5%'	hsa00030	['Pentose phosphate pathway']	1	0.64538000	0.63177922	0.48359516	0.81449321	1.00000000	0.40876832	1.00000000	0.86606134	1.00000000	0.99997000	0.41982046	0.99997000	['ALDOC']
'0.05%'	hsa03029	['Mitochondrial biogenesis']	2	1.61389000	0.30945775	0.48473515	1.00000000	1.00000000	0.40876832	1.00000000	0.78225218	0.89958607	0.99980000	0.41982046	0.99997000	['DARS2', 'MSS51']
'0.5%'	hsa00563	['Glycosylphosphatidylinositol (GPI)-anchor biosynthesis']	1	0.64593000	0.63055027	0.48683513	0.81563488	1.00000000	0.40876832	1.00000000	0.86742133	1.00000000	0.99997000	0.41982046	0.99997000	['PIGS']
'0.5%'	hsa04966	['Collecting duct acid secretion']	1	0.66149000	0.59620875	0.49046510	0.81929617	1.00000000	0.40876832	1.00000000	0.85873141	1.00000000	0.99997000	0.41982046	0.99997000	['ATP6V1D']
'0.5%'	hsa00603	['Glycosphingolipid biosynthesis - globo and isoglobo series']	1	0.64130000	0.64092869	0.49262507	0.82114143	1.00000000	0.40876832	1.00000000	0.87240128	1.00000000	0.99997000	0.41982046	0.99997000	['ST8SIA1']
'0.1%'	hsa01007	['Amino acid related enzymes']	1	0.67193000	0.57361715	0.49684503	1.00000000	1.00000000	0.40899823	1.00000000	0.85663143	0.95303842	0.99985000	0.41982046	0.99997000	['DARS2']
'0.5%'	hsa04540	['Gap junction']	8	7.57722000	0.07833136	0.49798502	0.82614337	1.00000000	0.40957132	1.00000000	0.66682333	1.00000000	0.99997000	0.39919388	0.99997000	['EGFR', 'GRM1', 'ITPR2', 'MAP2K5', 'MAPK7', 'SRC', 'TUBA1A', 'TUBA1B']
'0.1%'	hsa05163	['Human cytomegalovirus infection']	3	2.65649000	0.17544122	0.49928501	1.00000000	1.00000000	0.40957132	1.00000000	0.72666273	0.86681757	0.99985000	0.41967682	0.99997000	['AKAP13', 'PDIA3', 'SP1']
'0.1%'	hsa04120	['Ubiquitin mediated proteolysis']	2	1.65485000	0.27329955	0.50155498	1.00000000	1.00000000	0.40957132	1.00000000	0.77643224	0.91113092	0.99985000	0.41982046	0.99997000	['ANAPC7', 'BIRC6']
'0.05%'	hsa04068	['FoxO signaling pathway']	1	0.69521000	0.52447926	0.50698493	1.00000000	1.00000000	0.41057806	1.00000000	0.84850151	0.92560622	0.99980000	0.41982046	0.99997000	['PRKAG1']
'0.05%'	hsa04211	['Longevity regulating pathway']	1	0.70186000	0.51074481	0.50937491	1.00000000	1.00000000	0.41152832	1.00000000	0.84480155	0.92498088	0.99980000	0.41982046	0.99997000	['PRKAG1']
'0.5%'	hsa00280	['Valine, leucine and isoleucine degradation']	3	2.67217000	0.16695071	0.51135489	0.84614741	1.00000000	0.41152832	1.00000000	0.72896271	1.00000000	0.99997000	0.41982046	0.99997000	['ALDH2', 'ALDH3A2', 'HADHA']
'0.1%'	hsa05230	['Central carbon metabolism in cancer']	1	0.70134000	0.51181408	0.51149489	1.00000000	1.00000000	0.41152832	1.00000000	0.84782152	0.95106940	0.99985000	0.41982046	0.99997000	['ERBB2']
'0.5%'	hsa04152	['AMPK signaling pathway']	7	6.69572000	0.06411572	0.51316487	0.84758503	1.00000000	0.41380285	1.00000000	0.64985350	1.00000000	0.99997000	0.38856306	0.99997000	['AKT2', 'PPP2R3A', 'PRKAA2', 'PRKAG1', 'RAB10', 'RAB2A', 'RPS6KB1']
'0.5%'	hsa04012	['ErbB signaling pathway']	8	7.71955000	0.05148325	0.52045480	0.85347413	1.00000000	0.41657333	1.00000000	0.64561354	1.00000000	0.99997000	0.38856306	0.99997000	['AKT2', 'EGFR', 'ERBB2', 'NCK1', 'NRG2', 'RPS6KB1', 'SHC4', 'SRC']
'0.05%'	hsa04922	['Glucagon signaling pathway']	1	0.72476000	0.46442476	0.52207478	1.00000000	1.00000000	0.41657333	1.00000000	0.83751162	0.91872325	0.99980000	0.41982046	0.99997000	['PRKAG1']
'0.05%'	hsa04916	['Melanogenesis']	1	0.73236000	0.44937510	0.52364476	1.00000000	1.00000000	0.41657333	1.00000000	0.83272167	0.90681596	0.99980000	0.41982046	0.99997000	['WNT1']
'0.05%'	hsa05031	['Amphetamine addiction']	1	0.73000000	0.45403163	0.52721473	1.00000000	1.00000000	0.41942314	1.00000000	0.83732163	0.91872325	0.99980000	0.41982046	0.99997000	['PPP1CC']
'0.1%'	hsa05416	['Viral myocarditis']	1	0.72291000	0.46811205	0.52893471	1.00000000	1.00000000	0.42132641	1.00000000	0.84218158	0.95106940	0.99985000	0.41982046	0.99997000	['CD28']
'0.5%'	hsa04147	['Exosome']	32	31.97864000	0.00096332	0.52907471	0.85917514	1.00000000	0.42132641	1.00000000	0.54742453	1.00000000	0.99997000	0.33700998	0.99997000	['ALDOC', 'ANXA7', 'ARF5', 'CD63', 'CLTC', 'COPG2', 'DSC2', 'EGFR', 'ERBB2', 'FLNC', 'GNAO1', 'HP', 'ITFG1', 'ITGB7', 'MVP', 'MYH10', 'MYL9', 'PDIA3', 'PMEL', 'RAB10', 'RAB2A', 'RAB35', 'RAC1', 'SCARB1', 'SEPT12', 'SERPINC1', 'SLC1A3', 'STX12', 'TM9SF2', 'TUBA1A', 'TUBA1B', 'XDH']
'0.05%'	hsa03009	['Ribosome biogenesis']	1	0.74542000	0.42387457	0.52948471	1.00000000	1.00000000	0.42132641	1.00000000	0.82870171	0.90681596	0.99980000	0.41982046	0.99997000	['XPO1']
'0.1%'	hsa04919	['Thyroid hormone signaling pathway']	2	1.75275000	0.19037977	0.52964470	1.00000000	1.00000000	0.42132641	1.00000000	0.74540255	0.88410244	0.99985000	0.41982046	0.99997000	['ATP2A2', 'SIN3A']
'0.5%'	hsa00590	['Arachidonic acid metabolism']	2	1.74517000	0.19663242	0.52969470	0.85917514	1.00000000	0.42132641	1.00000000	0.75017250	1.00000000	0.99997000	0.41982046	0.99997000	['CYP4F3', 'PLA2G3']
'0.05%'	hsa03110	['Chaperones and folding catalysts']	1	0.74572000	0.42329406	0.53037470	1.00000000	1.00000000	0.42132641	1.00000000	0.83024170	0.90681596	0.99980000	0.41982046	0.99997000	['FKBP11']
'0.1%'	hsa04340	['Hedgehog signaling pathway']	1	0.74393000	0.42676122	0.53271467	1.00000000	1.00000000	0.42132641	1.00000000	0.83088169	0.95106940	0.99985000	0.41982046	0.99997000	['CSNK1G1']
'0.5%'	hsa05231	['Choline metabolism in cancer']	7	6.80340000	0.04109901	0.53464465	0.86143377	1.00000000	0.42132641	1.00000000	0.63539365	1.00000000	0.99997000	0.38856306	0.99997000	['AKT2', 'DGKA', 'EGFR', 'RAC1', 'RPS6KB1', 'SP1', 'WASF2']
'0.5%'	hsa04213	['Longevity regulating pathway - multiple species']	4	3.78769000	0.07868174	0.54085459	0.86555000	1.00000000	0.42132641	1.00000000	0.67757322	1.00000000	0.99997000	0.40274003	0.99997000	['AKT2', 'PRKAA2', 'PRKAG1', 'RPS6KB1']
'0.5%'	hsa04913	['Ovarian steroidogenesis']	3	2.78920000	0.10511111	0.54224458	0.86555000	1.00000000	0.42132641	1.00000000	0.70008300	1.00000000	0.99997000	0.41638554	0.99997000	['CYP17A1', 'CYP19A1', 'SCARB1']
'0.05%'	hsa04722	['Neurotrophin signaling pathway']	1	0.77667000	0.36462635	0.54540455	1.00000000	1.00000000	0.42132641	1.00000000	0.81825182	0.90681596	0.99980000	0.41982046	0.99997000	['SH2B3']
'0.5%'	hsa03450	['Non-homologous end-joining']	1	0.75543000	0.40463002	0.55123449	0.87336101	1.00000000	0.42289585	1.00000000	0.83076169	1.00000000	0.99997000	0.41982046	0.99997000	['PRKDC']
'0.05%'	hsa04031	['GTP-binding proteins']	1	0.79007000	0.33994761	0.55224448	1.00000000	1.00000000	0.42289585	1.00000000	0.81329187	0.90681596	0.99980000	0.41982046	0.99997000	['RHEBL1']
'0.1%'	hsa04920	['Adipocytokine signaling pathway']	1	0.79236000	0.33577204	0.55375446	1.00000000	1.00000000	0.42289585	1.00000000	0.81265187	0.94704530	0.99985000	0.41982046	0.99997000	['PRKAG1']
'0.05%'	hsa05034	['Alcoholism']	1	0.79198000	0.33646410	0.55384446	1.00000000	1.00000000	0.42289585	1.00000000	0.81349187	0.90681596	0.99980000	0.41982046	0.99997000	['PPP1CC']
'0.5%'	hsa05222	['Small cell lung cancer']	6	5.92938000	0.01708124	0.55821442	0.87616184	1.00000000	0.42289585	1.00000000	0.62216378	1.00000000	0.99997000	0.37754825	0.99997000	['AKT2', 'CDK4', 'CHUK', 'NFKB1', 'RELA', 'TRAF4']
'0.5%'	hsa04916	['Melanogenesis']	6	5.93052000	0.01680389	0.55941441	0.87756417	1.00000000	0.42289585	1.00000000	0.62045380	1.00000000	0.99997000	0.37754825	0.99997000	['DVL2', 'GNAO1', 'KITLG', 'LEF1', 'WNT1', 'WNT10B']
'0.05%'	hsa04972	['Pancreatic secretion']	1	0.82655000	0.27482600	0.57035430	1.00000000	1.00000000	0.42314305	1.00000000	0.80117199	0.90681596	0.99980000	0.41982046	0.99997000	['ATP2A2']
'0.05%'	hsa04152	['AMPK signaling pathway']	1	0.83186000	0.26558735	0.57037430	1.00000000	1.00000000	0.42314305	1.00000000	0.79851201	0.90681596	0.99980000	0.41982046	0.99997000	['PRKAG1']
'0.5%'	hsa04330	['Notch signaling pathway']	2	1.86262000	0.10266663	0.57318427	0.90030420	1.00000000	0.42314305	1.00000000	0.71952280	1.00000000	0.99997000	0.41947507	0.99997000	['DVL2', 'RBPJ']
'0.5%'	hsa05218	['Melanoma']	4	3.95854000	0.01503157	0.57373426	0.90030420	1.00000000	0.42314305	1.00000000	0.63966360	1.00000000	0.99997000	0.38856306	0.99997000	['AKT2', 'CDK4', 'EGFR', 'FGF7']
'0.05%'	hsa05203	['Viral carcinogenesis']	1	0.84643000	0.24053733	0.57693423	1.00000000	1.00000000	0.42314305	1.00000000	0.79320207	0.90681596	0.99980000	0.41982046	0.99997000	['REL']
'0.5%'	hsa04392	['Hippo signaling pathway - multiple species']	2	1.89241000	0.07977531	0.57967420	0.90323530	1.00000000	0.42314305	1.00000000	0.70788292	1.00000000	0.99997000	0.41689237	0.99997000	['FRMD6', 'LATS1']
'0.05%'	hsa04024	['cAMP signaling pathway']	2	1.92142000	0.05782709	0.57996420	1.00000000	1.00000000	0.42314305	1.00000000	0.69944301	0.85397008	0.99980000	0.41638554	0.99997000	['ATP2A2', 'PPP1CC']
'0.5%'	hsa00592	['alpha-Linolenic acid metabolism']	1	0.83147000	0.26626388	0.58330417	0.90776467	1.00000000	0.42314305	1.00000000	0.80251197	1.00000000	0.99997000	0.41982046	0.99997000	['PLA2G3']
'0.1%'	hsa05213	['Endometrial cancer']	1	0.84608000	0.24113401	0.58482415	1.00000000	1.00000000	0.42314305	1.00000000	0.79533205	0.92992705	0.99985000	0.41982046	0.99997000	['ERBB2']
'0.5%'	hsa05200	['Pathways in cancer']	27	27.60332000	-0.03188239	0.58500415	0.90776467	1.00000000	0.42314305	1.00000000	0.49990500	0.95552579	0.99997000	0.31552402	0.99997000	['AKT2', 'BBC3', 'CDK4', 'CHUK', 'CUL2', 'DAPK2', 'DVL2', 'EGFR', 'ERBB2', 'FGF7', 'IL12A', 'KITLG', 'LEF1', 'NCOA3', 'NFKB1', 'PTGER2', 'PTGER4', 'RAC1', 'RELA', 'RPS6KA5', 'RPS6KB1', 'RUNX1T1', 'SP1', 'SUFU', 'TRAF4', 'WNT1', 'WNT10B']
'0.1%'	hsa05162	['Measles']	1	0.87931000	0.18555622	0.58822412	1.00000000	1.00000000	0.42314305	1.00000000	0.78004220	0.91267120	0.99985000	0.41982046	0.99997000	['CD28']
'0.5%'	hsa05230	['Central carbon metabolism in cancer']	3	2.99099000	0.00433941	0.58904411	0.91241376	1.00000000	0.42314305	1.00000000	0.65139349	1.00000000	0.99997000	0.38856306	0.99997000	['AKT2', 'EGFR', 'ERBB2']
'0.05%'	hsa04120	['Ubiquitin mediated proteolysis']	1	0.86946000	0.20180844	0.59052409	1.00000000	1.00000000	0.42314305	1.00000000	0.78557214	0.90215687	0.99980000	0.41982046	0.99997000	['ANAPC7']
'0.1%'	hsa04137	['Mitophagy - animal']	1	0.82213000	0.28256156	0.59378406	1.00000000	1.00000000	0.42374627	1.00000000	0.81264187	0.94704530	0.99985000	0.41982046	0.99997000	['SP1']
'0.1%'	hsa04141	['Protein processing in endoplasmic reticulum']	2	1.95626000	0.03190187	0.59382406	1.00000000	1.00000000	0.42374627	1.00000000	0.69113309	0.82899651	0.99985000	0.41041860	0.99997000	['PDIA3', 'RAD23A']
'0.5%'	hsa00260	['Glycine, serine and threonine metabolism']	1	0.86836000	0.20363482	0.59458405	0.91572711	1.00000000	0.42374627	1.00000000	0.78747213	1.00000000	0.99997000	0.41982046	0.99997000	['SHMT1']
'0.1%'	hsa04540	['Gap junction']	2	1.95659000	0.03165853	0.59495405	1.00000000	1.00000000	0.42374627	1.00000000	0.69025310	0.82899651	0.99985000	0.40970171	0.99997000	['MAPK7', 'TUBA1A']
'0.05%'	hsa04150	['mTOR signaling pathway']	1	0.90551000	0.14319752	0.60134399	1.00000000	1.00000000	0.42374627	1.00000000	0.77122229	0.89779229	0.99980000	0.41982046	0.99997000	['WNT1']
'0.1%'	hsa05132	['Salmonella infection']	2	2.01332000	-0.00957649	0.60267397	1.00000000	1.00000000	0.42374627	1.00000000	0.67195328	0.82804226	0.99985000	0.39919388	0.99997000	['CYTH3', 'KLC3']
'0.05%'	hsa04919	['Thyroid hormone signaling pathway']	1	0.90736000	0.14025303	0.60286397	1.00000000	1.00000000	0.42374627	1.00000000	0.76950230	0.89779229	0.99980000	0.41982046	0.99997000	['ATP2A2']
'0.1%'	hsa04928	['Parathyroid hormone synthesis, secretion and action']	2	1.99728000	0.00196340	0.60342397	1.00000000	1.00000000	0.42374627	1.00000000	0.67762322	0.82804226	0.99985000	0.40274003	0.99997000	['AKAP13', 'SP1']
'0.1%'	hsa05212	['Pancreatic cancer']	1	0.90982000	0.13634695	0.60428396	1.00000000	1.00000000	0.42374627	1.00000000	0.76990230	0.90735123	0.99985000	0.41982046	0.99997000	['ERBB2']
'0.1%'	hsa05130	['Pathogenic Escherichia coli infection']	2	2.01998000	-0.01434101	0.60461395	1.00000000	1.00000000	0.42374627	1.00000000	0.67060329	0.82804226	0.99985000	0.39919388	0.99997000	['CYTH3', 'TUBA1A']
'0.1%'	hsa04145	['Phagosome']	1	0.92228000	0.11672328	0.60574394	1.00000000	1.00000000	0.42374627	1.00000000	0.76376236	0.90735123	0.99985000	0.41982046	0.99997000	['TUBA1A']
'0.5%'	hsa00350	['Tyrosine metabolism']	1	0.89376000	0.16204062	0.60680393	0.93272739	1.00000000	0.42374627	1.00000000	0.77668223	1.00000000	0.99997000	0.41982046	0.99997000	['ALDH3A1']
'0.5%'	hsa04919	['Thyroid hormone signaling pathway']	7	7.25753000	-0.05212371	0.60825392	0.93272739	1.00000000	0.42374627	1.00000000	0.55860441	1.00000000	0.99997000	0.34176543	0.99997000	['AKT2', 'ATP2A1', 'ATP2A2', 'MED12L', 'NCOA3', 'SIN3A', 'SRC']
'0.1%'	hsa04213	['Longevity regulating pathway - multiple species']	1	0.91514000	0.12793563	0.60979390	1.00000000	1.00000000	0.42374627	1.00000000	0.76817232	0.90735123	0.99985000	0.41982046	0.99997000	['PRKAG1']
'0.05%'	hsa04720	['Long-term potentiation']	1	0.91915000	0.12162777	0.61035390	1.00000000	1.00000000	0.42374627	1.00000000	0.76657233	0.89709128	0.99980000	0.41982046	0.99997000	['PPP1CC']
'0.1%'	hsa05166	['Human T-cell leukemia virus 1 infection']	2	2.04238000	-0.03025132	0.61231388	1.00000000	1.00000000	0.42374627	1.00000000	0.66428336	0.82804226	0.99985000	0.39919388	0.99997000	['ANAPC7', 'XPO1']
'0.5%'	hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	6	6.24247000	-0.05715448	0.61430386	0.93578968	1.00000000	0.42374627	1.00000000	0.56449436	1.00000000	0.99997000	0.34303753	0.99997000	['AKT2', 'CDK4', 'NFKB1', 'PRKCE', 'RAC1', 'RELA']
'0.5%'	hsa00980	['Metabolism of xenobiotics by cytochrome P450']	1	0.94816000	0.07679756	0.61512385	0.93578968	1.00000000	0.42374627	1.00000000	0.75620244	1.00000000	0.99997000	0.41982046	0.99997000	['ALDH3A1']
'0.1%'	hsa05218	['Melanoma']	1	0.94043000	0.08860753	0.61926381	1.00000000	1.00000000	0.42374627	1.00000000	0.75892241	0.90187228	0.99985000	0.41982046	0.99997000	['FGF7']
'0.5%'	hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	1	0.90297000	0.14725004	0.62204378	0.93999906	1.00000000	0.42374627	1.00000000	0.77692223	1.00000000	0.99997000	0.41982046	0.99997000	['ST8SIA1']
'0.5%'	hsa00052	['Galactose metabolism']	1	0.95390000	0.06809006	0.62625374	0.94468269	1.00000000	0.42374627	1.00000000	0.75420246	1.00000000	0.99997000	0.41982046	0.99997000	['GALM']
'0.5%'	hsa04612	['Antigen processing and presentation']	1	0.97759000	0.03269857	0.62817372	0.94468269	1.00000000	0.42374627	1.00000000	0.74537255	1.00000000	0.99997000	0.41982046	0.99997000	['PDIA3']
'0.05%'	hsa04052	['Cytokines and growth factors']	1	0.95995000	0.05896883	0.62930371	1.00000000	1.00000000	0.42374627	1.00000000	0.75196248	0.87984993	0.99980000	0.41982046	0.99997000	['FGF7']
'0.05%'	hsa04750	['Inflammatory mediator regulation of TRP channels']	1	0.97984000	0.02938191	0.63170368	1.00000000	1.00000000	0.42374627	1.00000000	0.74326257	0.87984993	0.99980000	0.41982046	0.99997000	['PPP1CC']
'0.1%'	hsa00561	['Glycerolipid metabolism']	1	0.96274000	0.05478186	0.63243368	1.00000000	1.00000000	0.42374627	1.00000000	0.75151248	0.89266687	0.99985000	0.41982046	0.99997000	['ALDH2']
'0.05%'	hsa04727	['GABAergic synapse']	1	0.98924000	0.01560752	0.63374366	1.00000000	1.00000000	0.42374627	1.00000000	0.73918261	0.87984993	0.99980000	0.41982046	0.99997000	['GPHN']
'0.5%'	hsa00670	['One carbon pool by folate']	1	0.93591000	0.09555829	0.63485365	0.95603569	1.00000000	0.42374627	1.00000000	0.76295237	1.00000000	0.99997000	0.41982046	0.99997000	['SHMT1']
'0.05%'	hsa05225	['Hepatocellular carcinoma']	1	0.99929000	0.00102468	0.63741363	1.00000000	1.00000000	0.42374627	1.00000000	0.73612264	0.87984993	0.99980000	0.41982046	0.99997000	['WNT1']
'0.5%'	hsa00591	['Linoleic acid metabolism']	1	0.96675000	0.04878524	0.63778362	0.95603569	1.00000000	0.42374627	1.00000000	0.75091249	1.00000000	0.99997000	0.41982046	0.99997000	['PLA2G3']
'0.5%'	hsa04742	['Taste transduction']	4	4.22426000	-0.07869863	0.64003360	0.95603569	1.00000000	0.42374627	1.00000000	0.58156418	1.00000000	0.99997000	0.34897746	0.99997000	['GABRA5', 'GRM1', 'SCN2A', 'SCN3A']
'0.5%'	hsa04927	['Cortisol synthesis and secretion']	5	5.31576000	-0.08834788	0.64350356	0.95603569	1.00000000	0.42374627	1.00000000	0.55470445	1.00000000	0.99997000	0.34002922	0.99997000	['CYP17A1', 'ITPR2', 'PDE8A', 'SCARB1', 'SP1']
'0.5%'	hsa00982	['Drug metabolism - cytochrome P450']	1	1.02425000	-0.03456789	0.64783352	0.95711915	1.00000000	0.42374627	1.00000000	0.72718273	1.00000000	0.99997000	0.41967682	0.99997000	['ALDH3A1']
'0.05%'	hsa05132	['Salmonella infection']	1	1.03827000	-0.05418166	0.65055349	1.00000000	1.00000000	0.42374627	1.00000000	0.72185278	0.87244113	0.99980000	0.41947507	0.99997000	['KLC3']
'0.05%'	hsa04540	['Gap junction']	1	1.02489000	-0.03546908	0.65148349	1.00000000	1.00000000	0.42374627	1.00000000	0.72547275	0.87314028	0.99980000	0.41967682	0.99997000	['TUBA1A']
'0.05%'	hsa05130	['Pathogenic Escherichia coli infection']	1	1.04280000	-0.06046249	0.65204348	1.00000000	1.00000000	0.42374627	1.00000000	0.71997280	0.87244113	0.99980000	0.41947507	0.99997000	['TUBA1A']
'0.5%'	hsa04977	['Vitamin digestion and absorption']	1	0.98280000	0.02503024	0.65217348	0.96443650	1.00000000	0.42374627	1.00000000	0.74499255	1.00000000	0.99997000	0.41982046	0.99997000	['SCARB1']
'0.05%'	hsa04928	['Parathyroid hormone synthesis, secretion and action']	1	1.03458000	-0.04904521	0.65228348	1.00000000	1.00000000	0.42374627	1.00000000	0.72325277	0.87314028	0.99980000	0.41947507	0.99997000	['AKAP13']
'0.1%'	hsa04714	['Thermogenesis']	2	2.18440000	-0.12723706	0.65313347	1.00000000	1.00000000	0.42374627	1.00000000	0.62422376	0.78475331	0.99985000	0.37781805	0.99997000	['NDUFA11', 'PRKAG1']
'0.1%'	hsa04350	['TGF-beta signaling pathway']	1	1.03548000	-0.05029969	0.65340347	1.00000000	1.00000000	0.42374627	1.00000000	0.72176278	0.86681757	0.99985000	0.41947507	0.99997000	['SP1']
'0.5%'	hsa05322	['Systemic lupus erythematosus']	2	2.15638000	-0.10861143	0.65380346	0.96443650	1.00000000	0.42374627	1.00000000	0.63338367	1.00000000	0.99997000	0.38856306	0.99997000	['CD28', 'TROVE2']
'0.1%'	hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	1	1.03122000	-0.04435215	0.65455345	1.00000000	1.00000000	0.42374627	1.00000000	0.72354276	0.86681757	0.99985000	0.41947507	0.99997000	['CD28']
'0.1%'	hsa04142	['Lysosome']	1	1.04696000	-0.06620632	0.65915341	1.00000000	1.00000000	0.42374627	1.00000000	0.71825282	0.86681757	0.99985000	0.41947507	0.99997000	['AP4S1']
'0.5%'	hsa00565	['Ether lipid metabolism']	2	2.19661000	-0.13527875	0.66162338	0.96880886	1.00000000	0.42374627	1.00000000	0.62047380	1.00000000	0.99997000	0.37754825	0.99997000	['PAFAH1B2', 'PLA2G3']
'0.1%'	hsa04090	['CD molecules']	3	3.37513000	-0.16998057	0.66254337	1.00000000	1.00000000	0.42374627	1.00000000	0.56185438	0.72993233	0.99985000	0.34303753	0.99997000	['CD28', 'CTLA4', 'ERBB2']
'0.5%'	hsa00983	['Drug metabolism - other enzymes']	2	2.14827000	-0.10317533	0.66622334	0.96920167	1.00000000	0.42374627	1.00000000	0.64000360	1.00000000	0.99997000	0.38856306	0.99997000	['CMPK1', 'XDH']
'0.1%'	hsa01002	['Peptidases and inhibitors']	7	7.77515000	-0.15151559	0.66885331	1.00000000	1.00000000	0.42374627	1.00000000	0.48048520	0.65352769	0.99985000	0.29921655	0.99997000	['BIRC6', 'FETUB', 'QPCTL', 'SERPINC1', 'UCHL5', 'USP34', 'USP42']
'0.1%'	hsa05418	['Fluid shear stress and atherosclerosis']	1	1.09528000	-0.13129973	0.67200328	1.00000000	1.00000000	0.42374627	1.00000000	0.70022300	0.83903575	0.99985000	0.41638554	0.99997000	['MAPK7']
'0.5%'	hsa00650	['Butanoate metabolism']	1	1.07056000	-0.09836565	0.67236328	0.97716451	1.00000000	0.42374627	1.00000000	0.70938291	1.00000000	0.99997000	0.41689237	0.99997000	['HADHA']
'0.5%'	hsa04310	['Wnt signaling pathway']	9	9.83644000	-0.12821127	0.67355326	0.97770127	1.00000000	0.42374627	1.00000000	0.46877531	0.91723023	0.99997000	0.29260028	0.99997000	['DVL2', 'LEF1', 'NFATC3', 'NLK', 'PPP3CB', 'RAC1', 'RSPO1', 'WNT1', 'WNT10B']
'0.5%'	hsa00790	['Folate biosynthesis']	1	0.99134000	0.01254815	0.67496325	0.97969738	1.00000000	0.42374627	1.00000000	0.75078249	1.00000000	0.99997000	0.41982046	0.99997000	['GPHN']
'0.05%'	hsa05202	['Transcriptional misregulation in cancer']	1	1.12635000	-0.17165520	0.68188318	1.00000000	1.00000000	0.42374627	1.00000000	0.68966310	0.85099450	0.99980000	0.40970171	0.99997000	['REL']
'0.5%'	hsa04062	['Chemokine signaling pathway']	9	9.91247000	-0.13931959	0.68445316	0.99395130	1.00000000	0.42374627	1.00000000	0.45527545	0.89994953	0.99997000	0.28470695	0.99997000	['AKT2', 'CHUK', 'NFKB1', 'PXN', 'RAC1', 'RELA', 'SHC4', 'SRC', 'VAV2']
'0.05%'	hsa04611	['Platelet activation']	1	1.13343000	-0.18069529	0.68752312	1.00000000	1.00000000	0.42374627	1.00000000	0.68535315	0.85099450	0.99980000	0.40526675	0.99997000	['PPP1CC']
'0.05%'	hsa04714	['Thermogenesis']	1	1.13783000	-0.18628502	0.68804312	1.00000000	1.00000000	0.42374627	1.00000000	0.68452315	0.85099450	0.99980000	0.40476323	0.99997000	['PRKAG1']
'0.5%'	hsa05211	['Renal cell carcinoma']	3	3.51713000	-0.22943616	0.70188298	1.00000000	1.00000000	0.42374627	1.00000000	0.52751472	0.98444322	0.99997000	0.32574518	0.99997000	['AKT2', 'CUL2', 'RAC1']
'0.5%'	hsa04914	['Progesterone-mediated oocyte maturation']	4	4.63334000	-0.21205255	0.70321297	1.00000000	1.00000000	0.42374627	1.00000000	0.49628504	0.95552579	0.99997000	0.31552402	0.99997000	['AKT2', 'ANAPC7', 'FZR1', 'KIF22']
'0.1%'	hsa04210	['Apoptosis']	1	1.19064000	-0.25173727	0.70400296	1.00000000	1.00000000	0.42374627	1.00000000	0.66422336	0.82804226	0.99985000	0.39919388	0.99997000	['TUBA1A']
'0.5%'	hsa04926	['Relaxin signaling pathway']	7	8.00283000	-0.19315534	0.71127289	1.00000000	1.00000000	0.42374627	1.00000000	0.43932561	0.88852435	0.99997000	0.27730679	0.99997000	['AKT2', 'EGFR', 'GNAO1', 'NFKB1', 'RELA', 'SHC4', 'SRC']
