chr	start	end	gene
11	87951138	87973993	CHORDC1
11	90143545	90696365	FAT3
11	90769681	90781860	MTNR1B
11	90941927	90992809	SLC36A4
11	91128122	91229339	DEUP1
11	91272175	91339038	SMCO4
11	91458348	91528791	CEP295
11	91528638	91540373	TAF1D
11	91540548	91561527	C11orf54
11	91585227	91614220	MED17
11	91817433	91904121	HEPHL1
11	91917528	91971786	PANX1
11	92097704	92099759	IZUMO1R
11	92148049	92172154	GPR83
11	92188698	92270868	MRE11
11	92270981	92276804	ANKRD49
11	92321049	92323335	FUT4
11	92344370	92398585	PIWIL4
11	92552923	92660292	AMOTL1
11	92781964	92784155	KDM4D
11	92808723	92810536	KDM4E
11	92872895	92913491	ENDOD1
11	92962019	93020050	SESN3
11	93555056	93573600	FAM76B
11	93574287	93617092	CEP57
11	93617284	93709199	MTMR2
11	93764104	94136484	MAML2
11	94147251	94179651	CCDC82
11	97406471	98207402	CNTN5
11	98522543	98834902	ARHGAP42
11	98836060	98837919	TMEM133
11	98883307	98976054	PGR
11	99296567	99436548	TRPC6
11	99734853	99760577	ANGPTL5
11	99759314	99842483	CEP126
11	99892540	99930736	C11orf70
11	99955104	100081857	YAP1
11	100166036	100186309	BIRC3
11	100195780	100221445	BIRC2
11	100239904	100297503	TMEM123
11	100365497	100375720	MMP7
11	100421761	100470107	MMP20
11	100537075	100551187	MMP27
11	100557249	100570701	MMP8
11	100617851	100627975	MMP10
11	100637270	100645991	MMP1
11	100684822	100692626	MMP3
11	100789777	100802909	MMP13
11	100910808	100940346	DCUN1D5
11	101763742	102024940	PDGFD
11	102753843	102765769	CASP12
11	102810603	102837137	CASP4
11	102852977	102867961	CASP5
11	102884263	102893868	CASP1
11	102903159	102904073	CARD16
11	102959107	102961174	CARD17
11	103423166	103807741	GRIA4
11	103833497	103848547	MSANTD4
11	103877394	103904034	KBTBD3
11	103903854	103924998	AASDHPPT
11	104530667	104865184	GUCY1A2
11	105184192	105308895	CWF19L2
11	105353813	105417953	ALKBH8
11	105443539	105520479	ELMOD1
11	105561357	105566036	SLN
11	105648523	105672125	SLC35F2
11	105781737	105818977	RAB39A
11	105866809	105968006	CUL5
11	105982301	106009005	ACAT1
11	106018243	106083525	NPAT
11	106143675	106230913	ATM
11	106247909	106330443	C11orf65
11	106335032	106361380	KDELC2
11	106372082	106456974	EXPH5
11	106528297	106807390	DDX10
11	107285823	107289289	C11orf87
11	108007311	108048028	ZC3H12C
11	108069365	108171264	RDX
11	108313901	108344673	FDX1
11	108461405	108596773	ARHGAP20
11	109145974	109176176	C11orf53
11	109189477	109198865	COLCA2
11	109242620	109269464	POU2AF1
11	109359925	109405066	BTG4
11	109407535	109432687	C11orf88
11	109436169	109456720	LAYN
11	109512757	109628251	SIK2
11	109624289	109666416	PPP2R1B
11	109682214	109772360	ALG9
11	109775943	109780475	FDXACB1
11	109782540	109784954	C11orf1
11	109809944	109813066	CRYAB
11	109813538	109815395	HSPB2
11	109820324	109828295	C11orf52
11	109839559	109927998	DIXDC1
11	109930890	109973491	DLAT
11	109977038	109983372	PIH1D2
11	109983445	109994359	C11orf57
11	109994028	109996012	TIMM8B
11	110048112	110068948	IL18
11	110073499	110076593	TEX12
11	110080030	110123176	BCO2
11	110131386	110138756	PTS
11	110153866	110166660	PLET1
11	111112502	111187759	NCAM1
11	111221160	111274011	TTC12
11	111295647	111307229	ANKK1
11	111318912	111384721	DRD2
11	111645161	111685733	ZW10
11	111691810	111692499	CLDN25
11	111710178	111744451	USP28
11	111819989	111862914	HTR3B
11	111892148	111907386	HTR3A
11	111974929	112160003	ZBTB16
11	112208592	112221397	NNMT
11	112300520	112309214	C11orf71
11	112309499	112317790	RBM7
11	112347892	112358479	REXO2
11	112430623	112468517	NXPE1
11	112479132	112500196	NXPE4
11	112566542	112590940	NXPE2
11	113055345	113120946	CADM1
11	114647073	114672228	BUD13
11	114677756	114687325	ZPR1
11	114688684	114691186	APOA5
11	114720210	114722802	APOA4
11	114729510	114731890	APOC3
11	114734570	114736462	APOA1
11	114744053	114996503	SIK3
11	115046871	115073676	PAFAH1B2
11	115081807	115099991	SIDT2
11	115101871	115107336	TAGLN
11	115107624	115135441	PCSK7
11	115136080	115190572	RNF214
11	115190571	115221863	BACE1
11	115244286	115320430	CEP164
11	115335522	115711801	DSCAML1
11	115752387	115758202	FXYD6
11	115817142	115844555	TMPRSS13
11	115901133	115916250	IL10RA
11	115991811	116036091	TMPRSS4
11	116053221	116070795	SCN4B
11	116086127	116097667	SCN2B
11	116115059	116149585	JAML
11	116151185	116175789	MPZL3
11	116176887	116188007	MPZL2
11	116228921	116240454	CD3E
11	116260926	116264583	CD3D
11	116266221	116275216	CD3G
11	116280999	116321380	UBE4A
11	116323561	116332023	ATP5L
11	116361971	116450339	KMT2A
11	116453118	116456859	TTC36
11	116456750	116461474	TMEM25
11	116470647	116492194	IFT46
11	116498836	116530386	ARCN1
11	116535439	116586436	PHLDB1
11	116586640	116608061	TREH
11	116677763	116720060	DDX6
11	116818253	116828962	CXCR5
11	116834765	116845728	BCL9L
11	116866500	117027834	H2AFX
11	116887396	116888389	UPK2
11	116903626	116913734	FOXR1
11	116931444	116948904	CCDC84
11	116948874	116951525	RPS25
11	116951589	116956823	TRAPPC4
11	116977664	116990667	HYOU1
11	117018032	117025660	HMBS
11	117028588	117034141	DPAGT1
11	117040176	117049803	C2CD2L
11	117054273	117069095	HINFP
11	117083048	117096961	ABCG4
11	117103015	117118852	NLRX1
11	117120275	117124986	PDZD3
11	117125072	117130711	CCDC153
11	117142167	117249634	CBL
11	117250628	117258600	MCAM
11	117276842	117278523	RNF26
11	117281457	117283398	C1QTNF5
11	117283431	117289174	MFRP
11	117298385	117324874	USP2
11	117358878	117364845	THY1
11	117580721	117675565	NECTIN1
11	118063380	118090455	TRIM29
11	118164912	118186432	OAF
11	118196868	118278373	POU2F3
11	118284260	118293162	TMEM136
11	118296190	118450964	ARHGEF12
11	118622008	118948393	GRIK4
11	118990847	119056932	TBCEL
11	119069962	119155850	TECTA
11	119260330	119281062	SC5D
11	119419601	119596964	SORL1
11	120608275	120772773	UBASH3B
11	120792390	120828182	CRTAM
11	120844921	120929226	C11orf63
11	120947751	120951772	BSX
11	121025509	121029079	HSPA8
11	121040194	121161167	CLMP
11	121499786	121597422	GRAMD1B
11	121604093	121629502	SCN3B
11	121698012	121715322	ZNF202
11	121735141	121736079	OR6X1
11	121786832	121787773	OR6M1
11	121862741	121865484	TMEM225
11	121886055	121887140	OR8D4
11	122007379	122008314	OR10G9
11	122013947	122014991	OR10G8
11	122022401	122023336	OR10G7
11	122101131	122133209	VWA5A
11	122172675	122173613	OR10D3
11	122242232	122243387	OR8G5
11	122303835	122304770	OR8D2
11	122357771	122358712	OR8B2
11	122372126	122373067	OR8B3
11	122544772	122545916	OR8A1
11	122589043	122597811	PANX3
11	122600354	122611693	TBRG1
11	122613222	122652028	SIAE
11	122651991	122672921	SPA17
11	122718804	122726089	NRGN
11	122726357	122731106	VSIG2
11	122731997	122741193	ESAM
11	122745355	122779239	MSANTD2
11	122845223	122861616	ROBO3
11	122864999	122878375	ROBO4
11	122900634	122917709	HEPACAM
11	122901066	122901332	HEPN1
11	122936016	123024533	CCDC15
11	123047863	123070972	SLC37A2
11	123082341	123096902	TMEM218
11	123150915	123419418	PKNOX2
11	123433803	123485061	FEZ1
11	123553156	123569034	EI24
11	123577219	123605737	STT3A
11	123611546	123642722	CHEK1
11	123659506	123668097	ACRV1
11	123730912	123733336	PATE1
11	123760648	123763310	PATE2
11	123772649	123775098	PATE3
11	123816759	123821927	PATE4
11	123867576	123881237	HYLS1
11	123874071	123883513	PUS3
11	123884612	123903349	DDX25
11	123937275	124042587	CDON
11	124182532	124190852	RPUSD4
11	124190924	124243309	FAM118B
11	124243245	124249546	SRPRA
11	124249949	124259094	FOXRED1
11	124271841	124279019	TIRAP
11	124289037	124329265	DCPS
11	124338869	124397685	ST3GAL4
11	124407616	124992978	KIRREL3
11	126470892	126586230	ETS1
11	126706756	126827466	FLI1
11	126852985	126884571	KCNJ1
11	126918954	126925089	C11orf45
11	126930666	126931604	KCNJ5
11	126955532	126963555	TP53AIP1
11	126989000	127216635	ARHGAP32
11	127394273	127470976	BARX2
11	127836117	127879672	TMEM45B
11	127884142	127913449	NFRKB
11	127922742	127951727	PRDM10
11	128092093	128166274	APLP2
11	128181795	128233409	ST14
11	128254657	128285077	ZBTB44
11	128439978	128464114	ADAMTS8
11	128484932	128512791	ADAMTS15
11	128917747	128958451	SNX19
11	129972676	130397827	NTM
11	130483731	131011632	OPCML
11	131933159	131936565	SPATA19
11	132005865	132047015	IGSF9B
11	132165513	132249397	JAM3
11	132250379	132321085	NCAPD3
11	132345744	132350806	THYN1
11	132350955	132363265	ACAD8
11	132374143	132419348	GLB1L3
11	132431993	132479764	GLB1L2
11	132485222	132491454	B3GAT1
12	75728	178198	IQSEC3
12	193241	220345	SLC6A12
12	227376	270969	SLC6A13
12	290783	397612	KDM5A
12	418218	445312	CCDC77
12	465805	569238	B4GALNT3
12	571627	667509	NINJ2
12	761198	922128	WNK1
12	921659	958596	RAD52
12	1042041	1537140	ERC1
12	1618170	1646548	FBXL14
12	1671284	1703073	WNT5B
12	1747628	1848360	ADIPOR2
12	1851136	1978860	CACNA2D4
12	1880838	1897288	LRTM2
12	2004999	2067032	DCP1B
12	2116461	2763930	CACNA1C
12	2874365	2885612	FKBP4
12	2892811	2905111	ITFG2
12	2905391	2915559	NRIP2
12	2961555	2974042	RHNO1
12	2975533	3019945	TULP3
12	3045161	3128263	TEAD4
12	3294343	3377763	TSPAN9
12	3480548	3686263	PRMT8
12	3712028	3794988	CRACR2A
12	3917371	3976697	PARP11
12	4373660	4405284	CCND2
12	4417682	4449798	TIGAR
12	4467552	4477602	FGF23
12	4533462	4544954	FGF6
12	4587124	4646430	C12orf4
12	4646743	4668007	RAD51AP1
12	4698502	4722083	DYRK4
12	4723652	4751712	AKAP3
12	4758978	4797654	NDUFA9
12	4919897	4921657	KCNA6
12	5026121	5027688	KCNA1
12	5162439	5164247	KCNA5
12	5561396	5624225	NTF3
12	5700283	6083143	ANO2
12	6085780	6265741	VWF
12	6349098	6386526	CD9
12	6462277	6480577	PLEKHG6
12	6482294	6494167	TNFRSF1A
12	6508202	6531016	SCNN1A
12	6540429	6548499	LTBR
12	6602533	6609365	CD27
12	6609658	6620027	TAPBPL
12	6651443	6652596	MRPL51
12	6653422	6691283	NCAPD2
12	6694197	6698114	GAPDH
12	6699303	6719358	IFFO1
12	6720255	6731606	NOP2
12	6734165	6762801	CHD4
12	6780374	6797695	LPAR5
12	6799609	6808649	ACRBP
12	6812268	6820825	ING4
12	6825538	6848993	ZNF384
12	6854459	6857229	PIANP
12	6883926	6891826	COPS7A
12	6909499	6914603	MLF2
12	6931275	6932112	PTMS
12	6934966	6940919	LAG3
12	6952286	6983565	CD4
12	6988301	6992203	GPR162
12	6993434	7005057	P3H3
12	7005467	7012960	GNB3
12	7014382	7016860	CDCA3
12	7017748	7032983	USP5
12	7033581	7037505	TPI1
12	7074032	7084148	LRRC23
12	7106397	7110321	ATN1
12	7112954	7114894	C12orf57
12	7122411	7131992	PTPN6
12	7147344	7190695	LPCAT3
12	7229965	7239966	C1S
12	7249496	7332028	C1R
12	7334121	7349193	C1RL
12	7363627	7368910	RBP5
12	7373501	7398796	CLSTN3
12	7430682	7457737	PEX5
12	7543537	7567573	ACSM4
12	7594156	7677410	CD163L1
12	7713156	7735421	CD163
12	7781975	7784250	PTPN11
12	7878240	7889251	APOBEC1
12	7916554	7922536	GDF3
12	7939267	7945568	DPPA3
12	7957665	7975950	CLEC4C
12	7996845	8005747	NANOGNB
12	8021059	8027419	NANOG
12	8044243	8062344	SLC2A14
12	8156492	8173579	SLC2A3
12	8270725	8293574	FOXJ2
12	8296355	8304471	C3AR1
12	8320202	8335415	NECAP1
12	8360981	8376553	CLEC4A
12	8475484	8482026	FAM90A1
12	8668396	8691577	CLEC6A
12	8735888	8744684	CLEC4D
12	8760694	8768343	CLEC4E
12	8828739	8839061	AICDA
12	8870184	8887094	MFAP5
12	8924867	9002448	RIMKLB
12	9046795	9103185	A2ML1
12	9144501	9166243	PHC1
12	9167146	9176547	M6PR
12	9216778	9237242	KLRG1
12	9297086	9345506	A2M
12	9378414	9439884	PZP
12	9775778	9787988	KLRB1
12	9851639	9876746	CLEC2D
12	9906410	9917375	CLECL1
12	9936531	9944943	CD69
12	10010828	10028359	KLRF1
12	10035741	10053259	CLEC2B
12	10064889	10079666	KLRF2
12	10097070	10115678	CLEC2A
12	10134651	10165189	CLEC12A
12	10180488	10186710	CLEC1B
12	10198275	10206431	CLEC12B
12	10218311	10254337	CLEC9A
12	10257937	10290296	CLEC1A
12	10308029	10321211	CLEC7A
12	10347422	10360876	OLR1
12	10367677	10380512	TMEM52B
12	10504220	10511766	KLRD1
12	10568452	10586126	KLRK1
12	10604295	10606670	KLRC4
12	10609236	10616971	KLRC3
12	10627224	10633999	KLRC2
12	10646046	10652973	KLRC1
12	10716867	10718285	EIF2S3L
12	10817432	10827257	MAGOHB
12	10833797	10843358	STYK1
12	10915857	10939903	YBX3
12	11018581	11019537	TAS2R7
12	11023024	11023953	TAS2R8
12	11026106	11027044	TAS2R9
12	11042201	11043124	TAS2R10
12	11101247	11103268	PRH1
12	11127471	11128382	TAS2R13
12	11148231	11153840	PRH2
12	11157240	11158208	TAS2R14
12	11208774	11209673	TAS2R50
12	11219752	11220681	TAS2R20
12	11244543	11245442	TAS2R19
12	11286128	11287057	TAS2R46
12	11320583	11361476	TAS2R43
12	11396884	11397843	TAS2R30
12	11566640	11568704	PRB4
12	11611370	11614937	PRB1
12	11910747	12153442	ETV6
12	12333857	12362100	BCL2L14
12	12384808	12531022	LRP6
12	12595319	12615626	MANSC1
12	12622518	12730052	BORCS5
12	12736809	12826088	DUSP16
12	12874429	12906140	CREBL2
12	12927718	12963588	GPR19
12	12985476	12990482	CDKN1B
12	12994110	13060842	APOLD1
12	13081549	13098678	DDX47
12	13158769	13181902	GPRC5A
12	13208391	13217815	GPRC5D
12	13241942	13267579	HEBP1
12	13313672	13351611	FAM234B
12	13355125	13373772	GSG1
12	13465848	13486242	EMP1
12	13832693	14255952	GRIN2B
12	14650172	14783237	ATF7IP
12	14788126	14851793	PLBD1
12	14891303	14976915	GUCY2C
12	15055010	15055652	H2AFJ
12	15067178	15084444	WBP11
12	15084549	15104837	C12orf60
12	15085627	15095171	SMCO3
12	15110075	15124910	ART4
12	15165046	15169777	MGP
12	15194757	15220065	ERP27
12	15224132	15243134	ARHGDIB
12	15254552	15263400	PDE6H
12	15398796	15512065	RERG
12	15622528	15889392	PTPRO
12	15911209	16083395	EPS8
12	16181144	16202399	STRAP
12	16210102	16335829	DERA
12	16487578	16577698	SLC15A5
12	16848025	16907623	LMO3
12	18395685	18404621	RERGL
12	18590943	18982939	PIK3C2G
12	19015934	19071826	PLCZ1
12	19071918	19072952	CAPZA3
12	19792093	19875680	AEBP2
12	20737827	21044410	PDE3A
12	21058879	21115953	SLCO1C1
12	21558062	21574131	DYRK2
12	21908104	21953632	CAND1
12	22553961	22881256	GRIP1
12	22890528	22926548	HELB
12	22982534	23046240	IRAK3
12	22995957	22997108	RBMS1
12	23063068	23098833	TMBIM4
12	23102770	23110477	LLPH
12	23331675	23420980	HMGA2
12	23783181	23972971	MSRB3
12	24003377	24084082	LEMD3
12	24131943	24204180	WIF1
12	24384491	24437288	TBC1D30
12	24503443	24549829	GNS
12	24571168	24657689	RASSF3
12	24766718	24816853	TBK1
12	24820229	24859821	XPOT
12	24917899	24997119	C12orf56
12	25044268	25072945	C12orf66
12	25117424	25428072	SRGAP1
12	25463319	25493246	TMEM5
12	25606881	25710271	DPY19L2
12	26138951	26146969	AVPR1A
12	26356968	26650667	PPM1H
12	26701095	26830890	MON2
12	26891966	27038338	USP15
12	27537002	27537789	CBX1
12	27546417	27585758	FAM19A2
12	29525527	29624492	SLC16A7
12	30419550	30468460	LRIG3
12	31382718	31398406	ATP23
12	31497300	31525908	CTDSP2
12	31529750	31548343	AVIL
12	31548138	31563727	TSFM
12	31564614	31573094	METTL21B
12	31574633	31578194	METTL1
12	31579577	31584395	CYP27B1
12	31586841	31592381	MARCH9
12	31595117	31599275	CDK4
12	31599255	31602499	TSPAN31
12	31609945	31618546	AGAP2
12	31627884	31656416	OS9
12	31717590	31725015	B4GALNT1
12	31726604	31741001	ARHGEF25
12	31742801	31744676	DTX3
12	31750520	31761524	PIP4K2C
12	31766228	31802843	KIF5A
12	31805643	31822625	DCTN2
12	31822788	31830094	MBD6
12	31835461	31836347	DDIT3
12	31836286	31864013	MARS
12	31872168	31879767	ARHGAP9
12	31879761	31891826	GLI1
12	31893975	31897050	INHBE
12	31900148	31917206	INHBC
12	32103382	32113124	STAC3
12	32122794	32127731	SHMT2
12	32131069	32141265	NXPH4
12	32146443	32231773	LRP1
12	32253013	32265701	STAT6
12	32266088	32272853	NAB2
12	32283642	32306902	NEMP1
12	32312469	32334073	MYO1A
12	32346406	32350336	TAC3
12	32356436	32364117	ZBTB39
12	32366528	32368441	GPR182
12	32395995	32402188	RDH16
12	32412135	32429812	SDR9C7
12	32586059	32607331	PRIM1
12	32657071	32683066	PTGES3
12	32700381	32708226	ATP5B
12	32729249	32749249	BAZ2A
12	32758064	32828539	RBMS2
12	32866999	32884412	GLS2
12	32884394	32886838	SPRYD4
12	32902625	32908126	MIP
12	32908213	32941363	TIMELESS
12	32995973	32998173	APOF
12	32998667	33016656	STAT2
12	33019177	33020711	IL23A
12	33044553	33089195	CNPY2
12	33089930	33094036	COQ10A
12	33102825	33119177	ANKRD52
12	33124897	33133012	SLC39A5
12	33141648	33159975	RNF41
12	33176155	33200296	SMARCC2
12	33202060	33204955	MYL6
12	33206059	33211640	MYL6B
12	33220637	33237610	ESYT1
12	33243386	33247641	ZC3H10
12	33248059	33249300	RPL41
12	33328201	33347572	IKZF4
12	33358673	33367119	SUOX
12	33369701	33390328	RAB5B
12	33392568	33398047	CDK2
12	33398210	33410559	PMEL
12	33410644	33434268	DGKA
12	33438324	33463666	PYM1
12	33524040	33530109	MMP19
12	33537368	33546028	DNAJC14
12	33545301	33548937	ORMDL2
12	33549231	33609681	SARNP
12	33614052	33623658	GDF11
12	33637750	33641427	CD63
12	33658680	33682071	ITGA7
12	33682038	33684878	METTL7B
12	33794748	33795677	OR2AP1
12	33818041	33818970	OR6C4
12	33892731	33893684	OR6C68
12	33900739	33901677	OR6C1
12	33926767	33927711	OR6C6
12	33959091	33960029	OR6C74
12	34081056	34082063	OR9K2
12	34184833	34194913	NEUROD4
12	34230208	34264814	TESPA1
12	34359339	34379484	MUCL1
12	34569830	34573668	DCD
12	34583410	34588162	LACRT
12	34634927	34638311	PPP1R1A
12	34640009	34671682	PDE1B
12	34678068	34719510	NCKAP1L
12	34746480	34763797	GTSF1
12	34799300	34823925	ITGA5
12	34834560	35048263	ZNF385A
12	34855297	34857336	GPR84
12	34867941	34879258	COPZ1
12	34920675	34929565	NFE2
12	34942232	34998379	CBX5
12	35052774	35060198	SMUG1
12	35190072	35230230	HOXC4
12	35212652	35214007	HOXC5
12	35216307	35218605	HOXC6
12	35234332	35237970	HOXC8
12	35244464	35247704	HOXC9
12	35259978	35265092	HOXC10
12	35274190	35277492	HOXC11
12	35294938	35296568	HOXC12
12	35304944	35312694	HOXC13
12	35525077	35541603	CALCOCO1
12	35575876	35587016	ATP5G2
12	35625830	35739311	ATF7
12	35743759	35744707	NPFF
12	35744938	35750444	TARBP2
12	35751710	35770920	MAP3K12
12	35770273	35799481	PCBP2
12	35805378	35810847	PRR13
12	35823683	35831875	AMHR2
12	35839315	35878040	SP1
12	35925189	35934401	SP7
12	35939341	35953983	AAAS
12	35954259	35962817	C12orf10
12	35963055	35967226	PFDN5
12	35970811	35995659	ESPL1
12	36011545	36014075	MFSD5
12	36034062	36055811	RARG
12	36059169	36075694	ITGB7
12	36076147	36086264	ZNF740
12	36086369	36111169	CSAD
12	36146092	36166877	SOAT2
12	36168019	36172712	IGFBP6
12	36190935	36203799	SPRYD3
12	36208027	36223228	TNS2
12	36326835	36330677	KRT18
12	36436062	36446496	KRT78
12	36451176	36464804	KRT79
12	36471965	36479820	KRT4
12	36490230	36496311	KRT3
12	36509303	36518500	KRT76
12	36586455	36600510	KRT77
12	36609771	36868491	KRT2
12	36672906	36683900	KRT73
12	36689875	36705844	KRT72
12	36717630	36725961	KRT74
12	36738653	36747901	KRT71
12	36799270	36805489	KRT6A
12	36818868	36824130	KRT6B
12	36884852	36897123	KRT82
12	36905435	36913258	KRT84
12	36923572	36931567	KRT85
12	36971138	36978237	KRT83
12	36983395	36990813	KRT86
12	37001566	37007166	KRT81
12	37044626	37058202	KRT7
12	37101490	37122581	KRT80
12	37223524	37231071	ATG101
12	37242029	37280437	NR4A1
12	37288854	37296351	GRASP
12	37306895	37354174	ACVR1B
12	37383805	37399786	ACVRL1
12	37415895	37419190	ANKRD33
12	37518756	37719669	SCN8A
12	37796853	37880103	SLC4A8
12	37926922	37952814	GALNT6
12	37961183	37980311	CELA1
12	37984418	38028581	BIN2
12	38039241	38064975	SMAGP
12	38065605	38070808	DAZAP2
12	38114468	38125559	POU6F1
12	38139933	38217873	TFCP2
12	38230070	38253009	CSRNP2
12	38253795	38266209	LETMD1
12	38289512	38330947	SLC11A2
12	38355020	38361048	HIGD1C
12	38386475	38392929	METTL7A
12	38430189	38475222	TMPRSS12
12	38497156	38558499	ATF1
12	38576845	38825597	DIP2B
12	38850866	38931997	LARP4
12	39054200	39163930	LIMA1
12	39120141	39211155	CERS5
12	39220518	39229263	COX14
12	39230070	39237365	GPD1
12	39242046	39256123	SMARCD1
12	39258469	39285196	ASIC1
12	39317052	39353985	RACGAP1
12	39365957	39375843	AQP6
12	39377399	39381574	AQP5
12	39387230	39392367	AQP2
12	39439665	39476577	FAIM2
12	39499059	39504360	BCDIN3D
12	39513378	39556164	NCKAP5L
12	39584698	39608807	TMBIM6
12	39643703	39715582	FMNL3
12	39706874	39723037	PRPF40B
12	39751090	39775116	FAM186B
12	39795190	39803257	MCRS1
12	39803268	39823237	KCNH3
12	39835431	39995146	SPATS2
12	40011444	40016089	DNAJC22
12	40026160	40031071	C1QL4
12	40031756	40039879	TROAP
12	40065069	40070045	PRPH
12	40180710	40185027	TUBA1A
12	40241341	40246439	TUBA1B
12	40263928	40277939	LMBR1L
12	40307144	40312465	RHEBL1
12	40321833	40354885	KMT2D
12	40356762	40374177	PRKAG1
12	40377199	40381359	DDN
12	40393861	40398028	WNT1
12	40404582	40411477	WNT10B
12	40451472	40455070	FKBP11
12	40455455	40472002	CCDC65
12	40510258	40519241	RND1
12	40525351	40547045	DDX23
12	40547874	40558478	CACNB3
12	40600480	40609632	ADCY6
12	40612438	40651992	LINC00935
12	40661290	40685749	CCNT1
12	40696922	40726191	KANSL2
12	40814294	40815806	LALBA
12	40858541	40860919	OR8S1
12	41017822	41028695	ZNF641
12	41035743	41036510	H1FNT
12	41180879	41181463	CCDC184
12	41208058	41217969	ASB8
12	41219364	41246799	PFKM
12	41258070	41321733	SENP1
12	41360672	41392818	COL2A1
12	41396897	41402236	TMEM106C
12	41569764	41590518	HDAC7
12	41590491	41600584	SLC48A1
12	41616203	41641109	RAPGEF3
12	41650189	41666053	ENDOU
12	41669701	41718569	RPAP3
12	42144373	42302785	PCED1B
12	42302437	42306684	AMIGO2
12	42556645	42618511	SLC38A4
12	43014857	43029536	SLC38A2
12	43145025	43187764	SLC38A1
12	43396170	43473949	SCAF11
12	43485037	43669755	ARID2
12	43977979	44194080	ANO6
12	44371093	44407434	DBX2
12	44541075	44751242	NELL2
12	45029336	45579810	TMEM117
12	45609745	45622382	TWF1
